lat,long,elev,name,Year,Temp
-35.09,150.8,85,POINT PERPENDICULAR,1986,19.72129
-35.09,150.8,85,POINT PERPENDICULAR,1987,19.99753
-35.09,150.8,85,POINT PERPENDICULAR,1988,20.90082
-35.09,150.8,85,POINT PERPENDICULAR,1989,19.84274
-35.09,150.8,85,POINT PERPENDICULAR,1990,19.95341
-35.09,150.8,85,POINT PERPENDICULAR,1991,20.51607
-35.09,150.8,85,POINT PERPENDICULAR,1992,19.50884
-35.09,150.8,85,POINT PERPENDICULAR,1993,20.03547
-35.09,150.8,85,POINT PERPENDICULAR,1994,19.81728
-35.09,150.8,85,POINT PERPENDICULAR,1995,19.61425
-35.09,150.8,85,POINT PERPENDICULAR,1996,19.62944
-35.09,150.8,85,POINT PERPENDICULAR,1997,20.19086
-35.09,150.8,85,POINT PERPENDICULAR,1998,20.57235
-35.09,150.8,85,POINT PERPENDICULAR,1999,20.31936
-35.09,150.8,85,POINT PERPENDICULAR,2000,20.44361
-35.09,150.8,85,POINT PERPENDICULAR,2001,20.79477
-35.09,150.8,85,POINT PERPENDICULAR,2002,20.56346
-35.09,150.8,85,POINT PERPENDICULAR,2003,20.32384
-35.09,150.8,85,POINT PERPENDICULAR,2004,20.57584
-35.09,150.8,85,POINT PERPENDICULAR,2005,20.99352
-35.09,150.8,85,POINT PERPENDICULAR,2006,20.685669999999998
-35.09,150.8,85,POINT PERPENDICULAR,2007,20.81139
-35.09,150.8,85,POINT PERPENDICULAR,2008,20.12648
-35.09,150.8,85,POINT PERPENDICULAR,2009,20.81082
-35.09,150.8,85,POINT PERPENDICULAR,2010,20.44834
-35.09,150.8,85,POINT PERPENDICULAR,2011,20.22055
-35.09,150.8,85,POINT PERPENDICULAR,2012,20.01694
-35.09,150.8,85,POINT PERPENDICULAR,2013,21.1389
-35.09,150.8,85,POINT PERPENDICULAR,2014,21.18544
-35.09,150.8,85,POINT PERPENDICULAR,2015,20.82301
-35.09,150.8,85,POINT PERPENDICULAR,2016,21.26858
-35.09,150.8,85,POINT PERPENDICULAR,2017,21.5797
-35.09,150.8,85,POINT PERPENDICULAR,2018,20.91178
-35.09,150.8,85,POINT PERPENDICULAR,2019,23.41126
-35.91,150.15,17,MORUYAHEADS,1975,19.62386
-35.91,150.15,17,MORUYAHEADS,1976,19.9697
-35.91,150.15,17,MORUYAHEADS,1977,20.27879
-35.91,150.15,17,MORUYAHEADS,1978,20.09339
-35.91,150.15,17,MORUYAHEADS,1979,20.2975
-35.91,150.15,17,MORUYAHEADS,1980,21.21302
-35.91,150.15,17,MORUYAHEADS,1981,20.44791
-35.91,150.15,17,MORUYAHEADS,1982,20.50468
-35.91,150.15,17,MORUYAHEADS,1983,20.04121
-35.91,150.15,17,MORUYAHEADS,1984,19.67814
-35.91,150.15,17,MORUYAHEADS,1985,20.04192
-35.91,150.15,17,MORUYAHEADS,1986,19.97123
-35.91,150.15,17,MORUYAHEADS,1987,20.13808
-35.91,150.15,17,MORUYAHEADS,1988,20.76503
-35.91,150.15,17,MORUYAHEADS,1989,19.97603
-35.91,150.15,17,MORUYAHEADS,1990,20.28192
-35.91,150.15,17,MORUYAHEADS,1991,20.48493
-35.91,150.15,17,MORUYAHEADS,1992,19.52705
-35.91,150.15,17,MORUYAHEADS,1993,20.16603
-35.91,150.15,17,MORUYAHEADS,1994,20.29863
-35.91,150.15,17,MORUYAHEADS,1995,19.49205
-35.91,150.15,17,MORUYAHEADS,1996,19.73087
-35.91,150.15,17,MORUYAHEADS,1997,20.256710000000002
-35.91,150.15,17,MORUYAHEADS,1998,20.79014
-35.91,150.15,17,MORUYAHEADS,1999,20.41648
-35.91,150.15,17,MORUYAHEADS,2000,20.66456
-35.91,150.15,17,MORUYAHEADS,2001,20.99452
-35.91,150.15,17,MORUYAHEADS,2002,20.80879
-35.91,150.15,17,MORUYAHEADS,2003,20.55372
-35.91,150.15,17,MORUYAHEADS,2004,21.01284
-35.91,150.15,17,MORUYAHEADS,2005,20.69096
-35.91,150.15,17,MORUYAHEADS,2006,20.63681
-35.91,150.15,17,MORUYAHEADS,2007,20.77479
-35.91,150.15,17,MORUYAHEADS,2008,20.46475
-35.91,150.15,17,MORUYAHEADS,2009,21.12027
-35.91,150.15,17,MORUYAHEADS,2010,20.49699
-35.91,150.15,17,MORUYAHEADS,2011,20.25096
-35.91,150.15,17,MORUYAHEADS,2012,20.07867
-35.91,150.15,17,MORUYAHEADS,2013,21.01096
-35.91,150.15,17,MORUYAHEADS,2014,20.83096
-35.91,150.15,17,MORUYAHEADS,2015,20.47032
-35.91,150.15,17,MORUYAHEADS,2016,21.53443
-35.91,150.15,17,MORUYAHEADS,2017,21.0874
-35.91,150.15,17,MORUYAHEADS,2018,21.02822
-35.91,150.15,17,MORUYAHEADS,2019,23.01722
-35.31,149.2,577.1,CANBERRA AIRPORT,1975,18.00132
-35.31,149.2,577.1,CANBERRA AIRPORT,1976,18.92923
-35.31,149.2,577.1,CANBERRA AIRPORT,1977,19.99862
-35.31,149.2,577.1,CANBERRA AIRPORT,1978,18.93452
-35.31,149.2,577.1,CANBERRA AIRPORT,1979,20.43644
-35.31,149.2,577.1,CANBERRA AIRPORT,1980,20.8263
-35.31,149.2,577.1,CANBERRA AIRPORT,1981,19.83425
-35.31,149.2,577.1,CANBERRA AIRPORT,1982,21.12164
-35.31,149.2,577.1,CANBERRA AIRPORT,1983,19.3326
-35.31,149.2,577.1,CANBERRA AIRPORT,1984,18.7377
-35.31,149.2,577.1,CANBERRA AIRPORT,1985,19.49562
-35.31,149.2,577.1,CANBERRA AIRPORT,1986,19.30055
-35.31,149.2,577.1,CANBERRA AIRPORT,1987,19.8789
-35.31,149.2,577.1,CANBERRA AIRPORT,1988,20.03306
-35.31,149.2,577.1,CANBERRA AIRPORT,1989,18.73699
-35.31,149.2,577.1,CANBERRA AIRPORT,1990,19.62329
-35.31,149.2,577.1,CANBERRA AIRPORT,1991,20.22603
-35.31,149.2,577.1,CANBERRA AIRPORT,1992,18.31667
-35.31,149.2,577.1,CANBERRA AIRPORT,1993,19.47808
-35.31,149.2,577.1,CANBERRA AIRPORT,1994,20.28904
-35.31,149.2,577.1,CANBERRA AIRPORT,1995,18.92356
-35.31,149.2,577.1,CANBERRA AIRPORT,1996,19.1082
-35.31,149.2,577.1,CANBERRA AIRPORT,1997,20.96575
-35.31,149.2,577.1,CANBERRA AIRPORT,1998,20.39616
-35.31,149.2,577.1,CANBERRA AIRPORT,1999,19.87863
-35.31,149.2,577.1,CANBERRA AIRPORT,2000,19.80355
-35.31,149.2,577.1,CANBERRA AIRPORT,2001,20.71346
-35.31,149.2,577.1,CANBERRA AIRPORT,2002,21.00603
-35.31,149.2,577.1,CANBERRA AIRPORT,2003,20.23699
-35.31,149.2,577.1,CANBERRA AIRPORT,2004,21.0388
-35.31,149.2,577.1,CANBERRA AIRPORT,2005,21.0126
-35.31,149.2,577.1,CANBERRA AIRPORT,2006,21.74932
-35.31,149.2,577.1,CANBERRA AIRPORT,2007,21.20274
-35.31,149.2,577.1,CANBERRA AIRPORT,2008,20.43798
-35.31,149.2,577.1,CANBERRA AIRPORT,2009,21.3137
-35.31,149.2,577.1,CANBERRA AIRPORT,2010,20.16795
-35.31,149.2,577.1,CANBERRA AIRPORT,2011,20.29425
-35.31,149.2,577.1,CANBERRA AIRPORT,2012,20.1418
-35.31,149.2,577.1,CANBERRA AIRPORT,2013,21.72274
-35.31,149.2,577.1,CANBERRA AIRPORT,2014,21.47397
-35.31,149.2,577.1,CANBERRA AIRPORT,2015,21.05836
-35.31,149.2,577.1,CANBERRA AIRPORT,2016,21.19344
-35.31,149.2,577.1,CANBERRA AIRPORT,2017,21.54658
-35.31,149.2,577.1,CANBERRA AIRPORT,2018,21.99589
-35.31,149.2,577.1,CANBERRA AIRPORT,2019,25.72053
-35.16,147.46,212,WAGGA WAGGA,1975,20.66144
-35.16,147.46,212,WAGGA WAGGA,1976,22.18798
-35.16,147.46,212,WAGGA WAGGA,1977,22.77014
-35.16,147.46,212,WAGGA WAGGA,1978,21.74082
-35.16,147.46,212,WAGGA WAGGA,1979,23.01233
-35.16,147.46,212,WAGGA WAGGA,1980,23.12377
-35.16,147.46,212,WAGGA WAGGA,1981,22.23768
-35.16,147.46,212,WAGGA WAGGA,1982,23.6274
-35.16,147.46,212,WAGGA WAGGA,1983,21.90301
-35.16,147.46,212,WAGGA WAGGA,1984,21.57923
-35.16,147.46,212,WAGGA WAGGA,1985,21.88877
-35.16,147.46,212,WAGGA WAGGA,1986,21.47671
-35.16,147.46,212,WAGGA WAGGA,1987,22.33699
-35.16,147.46,212,WAGGA WAGGA,1988,22.93607
-35.16,147.46,212,WAGGA WAGGA,1989,21.59397
-35.16,147.46,212,WAGGA WAGGA,1990,22.8137
-35.16,147.46,212,WAGGA WAGGA,1991,22.98137
-35.16,147.46,212,WAGGA WAGGA,1992,21.01967
-35.16,147.46,212,WAGGA WAGGA,1993,22.12397
-35.16,147.46,212,WAGGA WAGGA,1994,22.72055
-35.16,147.46,212,WAGGA WAGGA,1995,21.40767
-35.16,147.46,212,WAGGA WAGGA,1996,21.56175
-35.16,147.46,212,WAGGA WAGGA,1997,23.39014
-35.16,147.46,212,WAGGA WAGGA,1998,22.69068
-35.16,147.46,212,WAGGA WAGGA,1999,22.56384
-35.16,147.46,212,WAGGA WAGGA,2000,22.16421
-35.16,147.46,212,WAGGA WAGGA,2001,22.97555
-35.16,147.46,212,WAGGA WAGGA,2002,23.6063
-35.16,147.46,212,WAGGA WAGGA,2003,22.86082
-35.16,147.46,212,WAGGA WAGGA,2004,22.90683
-35.16,147.46,212,WAGGA WAGGA,2005,23.14164
-35.16,147.46,212,WAGGA WAGGA,2006,24.33014
-35.16,147.46,212,WAGGA WAGGA,2007,23.77616
-35.16,147.46,212,WAGGA WAGGA,2008,22.87377
-35.16,147.46,212,WAGGA WAGGA,2009,24.19425
-35.16,147.46,212,WAGGA WAGGA,2010,22.11096
-35.16,147.46,212,WAGGA WAGGA,2011,22.26055
-35.16,147.46,212,WAGGA WAGGA,2012,22.35956
-35.16,147.46,212,WAGGA WAGGA,2013,23.65315
-35.16,147.46,212,WAGGA WAGGA,2014,23.70822
-35.16,147.46,212,WAGGA WAGGA,2015,22.85726
-35.16,147.46,212,WAGGA WAGGA,2016,22.86967
-35.16,147.46,212,WAGGA WAGGA,2017,23.67425
-35.16,147.46,212,WAGGA WAGGA,2018,24.08137
-35.16,147.46,212,WAGGA WAGGA,2019,28.01788
-35.94,148.38,1482.4,CABRAMURRA,1975,9.815563
-35.94,148.38,1482.4,CABRAMURRA,1976,10.921008
-35.94,148.38,1482.4,CABRAMURRA,1977,11.675275
-35.94,148.38,1482.4,CABRAMURRA,1978,10.777348
-35.94,148.38,1482.4,CABRAMURRA,1979,11.926648
-35.94,148.38,1482.4,CABRAMURRA,1980,12.164463
-35.94,148.38,1482.4,CABRAMURRA,1981,11.792614
-35.94,148.38,1482.4,CABRAMURRA,1982,12.784857
-35.94,148.38,1482.4,CABRAMURRA,1983,11.731319
-35.94,148.38,1482.4,CABRAMURRA,1984,10.588798
-35.94,148.38,1482.4,CABRAMURRA,1985,11.265934
-35.94,148.38,1482.4,CABRAMURRA,1986,10.929577
-35.94,148.38,1482.4,CABRAMURRA,1987,11.657418
-35.94,148.38,1482.4,CABRAMURRA,1988,12.520879
-35.94,148.38,1482.4,CABRAMURRA,1989,11.134986
-35.94,148.38,1482.4,CABRAMURRA,1990,11.816209
-35.94,148.38,1482.4,CABRAMURRA,1991,12.016986
-35.94,148.38,1482.4,CABRAMURRA,1992,10.437705
-35.94,148.38,1482.4,CABRAMURRA,1993,11.446301
-35.94,148.38,1482.4,CABRAMURRA,1994,11.327397
-35.94,148.38,1482.4,CABRAMURRA,1995,10.971233
-35.94,148.38,1482.4,CABRAMURRA,1996,10.82137
-35.94,148.38,1482.4,CABRAMURRA,1997,12.390031
-35.94,148.38,1482.4,CABRAMURRA,1998,11.800912
-35.94,148.38,1482.4,CABRAMURRA,1999,12.427692
-35.94,148.38,1482.4,CABRAMURRA,2000,11.698187
-35.94,148.38,1482.4,CABRAMURRA,2001,11.924179
-35.94,148.38,1482.4,CABRAMURRA,2002,12.632312
-35.94,148.38,1482.4,CABRAMURRA,2003,12.407242
-35.94,148.38,1482.4,CABRAMURRA,2004,12.235912
-35.94,148.38,1482.4,CABRAMURRA,2005,12.6
-35.94,148.38,1482.4,CABRAMURRA,2006,13.778992
-35.94,148.38,1482.4,CABRAMURRA,2007,13.196936000000001
-35.94,148.38,1482.4,CABRAMURRA,2008,12.021727
-35.94,148.38,1482.4,CABRAMURRA,2009,12.994199
-35.94,148.38,1482.4,CABRAMURRA,2010,12.09779
-35.94,148.38,1482.4,CABRAMURRA,2011,12.000824
-35.94,148.38,1482.4,CABRAMURRA,2012,11.768306
-35.94,148.38,1482.4,CABRAMURRA,2013,13.133425
-35.94,148.38,1482.4,CABRAMURRA,2014,13.250959
-35.94,148.38,1482.4,CABRAMURRA,2015,12.60056
-35.94,148.38,1482.4,CABRAMURRA,2016,12.404098
-35.94,148.38,1482.4,CABRAMURRA,2017,12.593151
-35.94,148.38,1482.4,CABRAMURRA,2018,12.885205
-35.94,148.38,1482.4,CABRAMURRA,2019,17.054305
-35.56,144.95,94,DENILIQUIN,1975,21.0402
-35.56,144.95,94,DENILIQUIN,1976,22.66676
-35.56,144.95,94,DENILIQUIN,1977,23.19643
-35.56,144.95,94,DENILIQUIN,1978,22.21841
-35.56,144.95,94,DENILIQUIN,1979,23.36154
-35.56,144.95,94,DENILIQUIN,1980,23.56202
-35.56,144.95,94,DENILIQUIN,1981,23.1686
-35.56,144.95,94,DENILIQUIN,1982,23.96566
-35.56,144.95,94,DENILIQUIN,1983,22.50329
-35.56,144.95,94,DENILIQUIN,1984,22.38274
-35.56,144.95,94,DENILIQUIN,1985,22.72418
-35.56,144.95,94,DENILIQUIN,1986,22.15863
-35.56,144.95,94,DENILIQUIN,1987,22.86877
-35.56,144.95,94,DENILIQUIN,1988,23.38169
-35.56,144.95,94,DENILIQUIN,1989,22.51377
-35.56,144.95,94,DENILIQUIN,1990,23.06978
-35.56,144.95,94,DENILIQUIN,1991,23.37315
-35.56,144.95,94,DENILIQUIN,1992,21.63661
-35.56,144.95,94,DENILIQUIN,1993,22.4337
-35.56,144.95,94,DENILIQUIN,1994,23.3263
-35.56,144.95,94,DENILIQUIN,1995,22.12822
-35.56,144.95,94,DENILIQUIN,1996,22.21068
-35.56,144.95,94,DENILIQUIN,1997,23.60849
-35.56,144.95,94,DENILIQUIN,1998,22.87808
-35.56,144.95,94,DENILIQUIN,1999,23.14055
-35.56,144.95,94,DENILIQUIN,2000,22.97732
-35.56,144.95,94,DENILIQUIN,2001,23.35589
-35.56,144.95,94,DENILIQUIN,2002,24.22473
-35.56,144.95,94,DENILIQUIN,2003,22.98685
-35.56,144.95,94,DENILIQUIN,2004,23.43279
-35.56,144.95,94,DENILIQUIN,2005,23.36538
-35.56,144.95,94,DENILIQUIN,2006,23.91436
-35.56,144.95,94,DENILIQUIN,2007,24.30301
-35.56,144.95,94,DENILIQUIN,2008,23.2959
-35.56,144.95,94,DENILIQUIN,2009,24.61821
-35.56,144.95,94,DENILIQUIN,2010,22.51945
-35.56,144.95,94,DENILIQUIN,2011,23.05082
-35.56,144.95,94,DENILIQUIN,2012,23.35519
-35.56,144.95,94,DENILIQUIN,2013,24.17726
-35.56,144.95,94,DENILIQUIN,2014,24.52521
-35.56,144.95,94,DENILIQUIN,2015,23.75315
-35.56,144.95,94,DENILIQUIN,2016,23.34235
-35.56,144.95,94,DENILIQUIN,2017,24.23151
-35.56,144.95,94,DENILIQUIN,2018,24.97123
-35.56,144.95,94,DENILIQUIN,2019,28.61391
-34.24,142.09,50,MILDURA,1975,22.59412
-34.24,142.09,50,MILDURA,1976,23.50984
-34.24,142.09,50,MILDURA,1977,24.32624
-34.24,142.09,50,MILDURA,1978,23.52473
-34.24,142.09,50,MILDURA,1979,24.72247
-34.24,142.09,50,MILDURA,1980,24.97213
-34.24,142.09,50,MILDURA,1981,24.38774
-34.24,142.09,50,MILDURA,1982,25.32603
-34.24,142.09,50,MILDURA,1983,24.28411
-34.24,142.09,50,MILDURA,1984,23.7418
-34.24,142.09,50,MILDURA,1985,24.41973
-34.24,142.09,50,MILDURA,1986,23.58904
-34.24,142.09,50,MILDURA,1987,24.1
-34.24,142.09,50,MILDURA,1988,25.02486
-34.24,142.09,50,MILDURA,1989,23.90082
-34.24,142.09,50,MILDURA,1990,24.78329
-34.24,142.09,50,MILDURA,1991,24.59671
-34.24,142.09,50,MILDURA,1992,23.26612
-34.24,142.09,50,MILDURA,1993,24.03425
-34.24,142.09,50,MILDURA,1994,24.67753
-34.24,142.09,50,MILDURA,1995,23.75151
-34.24,142.09,50,MILDURA,1996,23.91831
-34.24,142.09,50,MILDURA,1997,24.54493
-34.24,142.09,50,MILDURA,1998,24.26411
-34.24,142.09,50,MILDURA,1999,24.33068
-34.24,142.09,50,MILDURA,2000,24.61507
-34.24,142.09,50,MILDURA,2001,24.6663
-34.24,142.09,50,MILDURA,2002,25.26593
-34.24,142.09,50,MILDURA,2003,24.52658
-34.24,142.09,50,MILDURA,2004,24.73552
-34.24,142.09,50,MILDURA,2005,24.93315
-34.24,142.09,50,MILDURA,2006,25.1
-34.24,142.09,50,MILDURA,2007,25.47068
-34.24,142.09,50,MILDURA,2008,24.54699
-34.24,142.09,50,MILDURA,2009,25.50904
-34.24,142.09,50,MILDURA,2010,23.95205
-34.24,142.09,50,MILDURA,2011,24.38137
-34.24,142.09,50,MILDURA,2012,24.75437
-34.24,142.09,50,MILDURA,2013,25.69616
-34.24,142.09,50,MILDURA,2014,25.78329
-34.24,142.09,50,MILDURA,2015,25.11699
-34.24,142.09,50,MILDURA,2016,24.78825
-34.24,142.09,50,MILDURA,2017,25.50849
-34.24,142.09,50,MILDURA,2018,25.69507
-34.24,142.09,50,MILDURA,2019,29.31656
-36.31,141.65,138.9,NHILL,1975,20.65
-36.31,141.65,138.9,NHILL,1976,21.60847
-36.31,141.65,138.9,NHILL,1977,22.28006
-36.31,141.65,138.9,NHILL,1978,21.82329
-36.31,141.65,138.9,NHILL,1979,22.11444
-36.31,141.65,138.9,NHILL,1980,22.7179
-36.31,141.65,138.9,NHILL,1981,22.47819
-36.31,141.65,138.9,NHILL,1982,23.20904
-36.31,141.65,138.9,NHILL,1983,21.93836
-36.31,141.65,138.9,NHILL,1984,21.59528
-36.31,141.65,138.9,NHILL,1985,22.21671
-36.31,141.65,138.9,NHILL,1986,21.34329
-36.31,141.65,138.9,NHILL,1987,22.02967
-36.31,141.65,138.9,NHILL,1988,22.7959
-36.31,141.65,138.9,NHILL,1989,22.01397
-36.31,141.65,138.9,NHILL,1990,22.76986
-36.31,141.65,138.9,NHILL,1991,22.19972
-36.31,141.65,138.9,NHILL,1992,20.94313
-36.31,141.65,138.9,NHILL,1993,22.13609
-36.31,141.65,138.9,NHILL,1994,21.99088
-36.31,141.65,138.9,NHILL,1995,20.85489
-36.31,141.65,138.9,NHILL,1996,21.26401
-36.31,141.65,138.9,NHILL,1997,22.66767
-36.31,141.65,138.9,NHILL,1998,22.00416
-36.31,141.65,138.9,NHILL,1999,22.72346
-36.31,141.65,138.9,NHILL,2000,22.89917
-36.31,141.65,138.9,NHILL,2001,22.20784
-36.31,141.65,138.9,NHILL,2002,22.91083
-36.31,141.65,138.9,NHILL,2003,22.14066
-36.31,141.65,138.9,NHILL,2004,22.15852
-36.31,141.65,138.9,NHILL,2005,22.54658
-36.31,141.65,138.9,NHILL,2006,23.11205
-36.31,141.65,138.9,NHILL,2007,23.30795
-36.31,141.65,138.9,NHILL,2008,22.21639
-36.31,141.65,138.9,NHILL,2009,23.09562
-36.31,141.65,138.9,NHILL,2010,21.7405
-36.31,141.65,138.9,NHILL,2011,22.18603
-36.31,141.65,138.9,NHILL,2012,22.3989
-36.31,141.65,138.9,NHILL,2013,22.56849
-36.31,141.65,138.9,NHILL,2014,23.00559
-36.31,141.65,138.9,NHILL,2015,22.63644
-36.31,141.65,138.9,NHILL,2016,21.95683
-36.31,141.65,138.9,NHILL,2017,22.54356
-36.31,141.65,138.9,NHILL,2018,22.73699
-36.31,141.65,138.9,NHILL,2019,26.71333
-35.72,143.92,77.7,KERANG,1975,21.22434
-35.72,143.92,77.7,KERANG,1976,22.45762
-35.72,143.92,77.7,KERANG,1977,22.8761
-35.72,143.92,77.7,KERANG,1978,22.25166
-35.72,143.92,77.7,KERANG,1979,22.84751
-35.72,143.92,77.7,KERANG,1980,23.27507
-35.72,143.92,77.7,KERANG,1981,23.03544
-35.72,143.92,77.7,KERANG,1982,23.72201
-35.72,143.92,77.7,KERANG,1983,22.34676
-35.72,143.92,77.7,KERANG,1984,22.27376
-35.72,143.92,77.7,KERANG,1985,22.67091
-35.72,143.92,77.7,KERANG,1986,21.78398
-35.72,143.92,77.7,KERANG,1987,22.5304
-35.72,143.92,77.7,KERANG,1988,23.18674
-35.72,143.92,77.7,KERANG,1989,22.4239
-35.72,143.92,77.7,KERANG,1990,23.11978
-35.72,143.92,77.7,KERANG,1991,23.0389
-35.72,143.92,77.7,KERANG,1992,21.45604
-35.72,143.92,77.7,KERANG,1993,22.51562
-35.72,143.92,77.7,KERANG,1994,23.20466
-35.72,143.92,77.7,KERANG,1995,22.06868
-35.72,143.92,77.7,KERANG,1996,21.95546
-35.72,143.92,77.7,KERANG,1997,23.46538
-35.72,143.92,77.7,KERANG,1998,22.96612
-35.72,143.92,77.7,KERANG,1999,23.10249
-35.72,143.92,77.7,KERANG,2000,23.18544
-35.72,143.92,77.7,KERANG,2001,23.39696
-35.72,143.92,77.7,KERANG,2002,24.02033
-35.72,143.92,77.7,KERANG,2003,23.03544
-35.72,143.92,77.7,KERANG,2004,23.22111
-35.72,143.92,77.7,KERANG,2005,23.37741
-35.72,143.92,77.7,KERANG,2006,24.00329
-35.72,143.92,77.7,KERANG,2007,24.21215
-35.72,143.92,77.7,KERANG,2008,23.39944
-35.72,143.92,77.7,KERANG,2009,24.34571
-35.72,143.92,77.7,KERANG,2010,22.83934
-35.72,143.92,77.7,KERANG,2011,23.11136
-35.72,143.92,77.7,KERANG,2012,23.19061
-35.72,143.92,77.7,KERANG,2013,24.30386
-35.72,143.92,77.7,KERANG,2014,24.64247
-35.72,143.92,77.7,KERANG,2015,24.08264
-35.72,143.92,77.7,KERANG,2016,23.4616
-35.72,143.92,77.7,KERANG,2017,24.16908
-35.72,143.92,77.7,KERANG,2018,24.58702
-35.72,143.92,77.7,KERANG,2019,28.6396
-36.1,146.51,175,RUTHERGLEN,1975,20.02903
-36.1,146.51,175,RUTHERGLEN,1976,21.49469
-36.1,146.51,175,RUTHERGLEN,1977,21.7625
-36.1,146.51,175,RUTHERGLEN,1978,20.83583
-36.1,146.51,175,RUTHERGLEN,1979,21.65543
-36.1,146.51,175,RUTHERGLEN,1980,22.30806
-36.1,146.51,175,RUTHERGLEN,1981,21.47356
-36.1,146.51,175,RUTHERGLEN,1982,22.73966
-36.1,146.51,175,RUTHERGLEN,1983,21.22575
-36.1,146.51,175,RUTHERGLEN,1984,20.93077
-36.1,146.51,175,RUTHERGLEN,1985,21.13928
-36.1,146.51,175,RUTHERGLEN,1986,20.79421
-36.1,146.51,175,RUTHERGLEN,1987,21.47151
-36.1,146.51,175,RUTHERGLEN,1988,22.0978
-36.1,146.51,175,RUTHERGLEN,1989,21.1011
-36.1,146.51,175,RUTHERGLEN,1990,21.74055
-36.1,146.51,175,RUTHERGLEN,1991,22.05425
-36.1,146.51,175,RUTHERGLEN,1992,20.38634
-36.1,146.51,175,RUTHERGLEN,1993,21.06411
-36.1,146.51,175,RUTHERGLEN,1994,21.89644
-36.1,146.51,175,RUTHERGLEN,1995,20.54821
-36.1,146.51,175,RUTHERGLEN,1996,20.59392
-36.1,146.51,175,RUTHERGLEN,1997,22.44819
-36.1,146.51,175,RUTHERGLEN,1998,21.84139
-36.1,146.51,175,RUTHERGLEN,1999,22.11472
-36.1,146.51,175,RUTHERGLEN,2000,21.48812
-36.1,146.51,175,RUTHERGLEN,2001,22.15829
-36.1,146.51,175,RUTHERGLEN,2002,22.85994
-36.1,146.51,175,RUTHERGLEN,2003,21.98301
-36.1,146.51,175,RUTHERGLEN,2004,22.0063
-36.1,146.51,175,RUTHERGLEN,2005,21.96391
-36.1,146.51,175,RUTHERGLEN,2006,23.432
-36.1,146.51,175,RUTHERGLEN,2007,23.30305
-36.1,146.51,175,RUTHERGLEN,2008,22.35219
-36.1,146.51,175,RUTHERGLEN,2009,23.1337
-36.1,146.51,175,RUTHERGLEN,2010,21.79808
-36.1,146.51,175,RUTHERGLEN,2011,21.71621
-36.1,146.51,175,RUTHERGLEN,2012,21.81093
-36.1,146.51,175,RUTHERGLEN,2013,22.95425
-36.1,146.51,175,RUTHERGLEN,2014,23.19945
-36.1,146.51,175,RUTHERGLEN,2015,22.64079
-36.1,146.51,175,RUTHERGLEN,2016,22.91108
-36.1,146.51,175,RUTHERGLEN,2017,23.00962
-36.1,146.51,175,RUTHERGLEN,2018,23.70467
-36.1,146.51,175,RUTHERGLEN,2019,27.84106
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1975,18.02712
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1976,18.05522
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1977,18.02301
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1978,18.2937
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1979,18.28658
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1980,18.57869
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1981,18.158080000000002
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1982,18.2338
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1983,18.12137
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1984,17.68087
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1985,17.94877
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1986,18.09589
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1987,18.19589
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1988,18.84986
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1989,18.20356
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1990,18.33863
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1991,18.28
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1992,17.6082
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1993,18.24904
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1994,18.2571
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1995,17.2474
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1996,17.44711
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1997,18.02648
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1998,18.43616
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1999,18.57614
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2000,18.64113
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2001,18.80899
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2002,18.77647
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2003,18.51967
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2004,18.415
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2005,18.92959
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2006,18.59229
